PETRI & PETTERSSON BRASS,MAALAISMAISEMA,MAD,FIN 14B 6
PETRI HERVANTO,SURUSILMÄINEN,MAD,FIN 47A 8
PETRI HERVANTO,SURUSILMÄINEN,MEL,1000583
PETRI HOHENTHAL,DAIGA DAIGA DUU,MEL,1001109
PETRI JA PETTERSSON BRASS,MAALAISMAISEMA,MEL,1000487
PETRI LAAKSONEN,HYVÄÄ MATKAA,MAD,KT
PETRI LAAKSONEN,KANSSA KAIKEN LUOMAKUNNAN,MEL,1004258
PETRI LAAKSONEN,KESÄAAMU,MEL,1004250
PETRI LAAKSONEN,KULTAREUNAPILVET,MAD,FIN 39A 2
PETRI LAAKSONEN,KULTAREUNAPILVET,MEL,1000664
PETRI LAAKSONEN,KULTAREUNAPILVET,MEL,1002567
PETRI LAAKSONEN,NOSTAN KATSEEN ITSESTÄNI,MEL,1004239
PETRI LAAKSONEN,TÄÄLLÄ POHJANTÄHDEN ALLA,MAD,FIN 20A 8
PETRI LAAKSONEN,TÄÄLLÄ POHJANTÄHDEN ALLA,MAD,PWR03
PETRI LAAKSONEN,TÄÄLLÄ POHJANTÄHDEN ALLA,MEL,1000661
PETRI LAAKSONEN,TÄÄLLÄ POHJANTÄHDEN ALLA,MEL,1002750
PETRI LAAKSONEN,USVAISEEN HARSOONSA VERHOUTUU MAA,MEL,1004231
PETRI LEHTINEN JA ARLENE KOTALA,MAJAKKA,MEL,1002487
PETRI MUNCK,LEVOTON PRINSSI,MAD,LK
PETRI MUNCK,LEVOTON PRINSSI,MAD,PWR13
PETRI MUNCK,LEVOTON PRINSSI,MEL,1001469
PETRI MUNCK,LEVOTON PRINSSI,MEL,1002944
PETRI MUNCK,PYSTYTKO LUPAAMAAN,MEL,1002975
PETRI MUNCK,PYSTYTKÖ LUPAAMAAN,MAD,LK
PETRI MUNCK,PYSTYTKÖ LUPAAMAAN,MEL,1001485
PETRI NYGÅRD,LÄHEKKÖ PANEE,MEL,1315338
PETRI NYGÅRD,MÄRKÄÄ,MEL,1312832
PETRI NYGÅRD,SELVÄ PÄIVÄ,MEL,1007485
PETRI NYGÅRD,VILLI JA VITUN VAPAA,MEL,1315337
PETRI PETTERSSON,SYLVIAN ÄITI,MEL,1002222
PETRI PETTERSSON BRASS,MAALAISMAISEMA,MEL,1003626
PETRI PETTERSSONS BRASS,ANGIE,MEL,1002109
PETRI&PETTERSSONBRASS,PÄÄTTÖMÄLLÄ POLLELLA,MEL,1315060
PETRUS SCHRODERUS,RAKASTAN SINUA ELÄMÄ,MAD,KT
PETULA CLARK,DOWNTOWN,MAD,EXST 1
PETULA CLARK,OTHER MANS GRASS IS ALWAYS GREENER,MEL,1007199
PHANTOM OF THE OPERA,ALL I ASKED OF YOU,MEL,1006653
PHIL COLLINS,A GROOVY KIND OF LOVE,MAD,EXST 1
PHIL COLLINS,AGAINST ALL ODDS,MAD,PK02
PHIL COLLINS,ANOTHER DAY IN PARADISE,MAD,PK10
PHIL COLLINS,DONT LE'T HIM STEAL YOUR HEART AWAY,MAD,EXST 2
PHIL COLLINS,SEPERATE LIVES,MEL,1007222
PHIL COLLINS,TWO HEARTS,MEL,1006726
PHOEBE SNOW,SOMETHING REAL,MAD,EXST 2
PIA KATRI JA IRA SAXHOLM,SAMBALELE,MEL,1001100
PIHALLA,OMENAPUU,MAD,KUNINGAS
PIHASOITTAJAT,ELÄMÄN KUTSU,MEL,1002150
PIHASOITTAJAT,VIULU-UKKO,MAD,KSF1
PIHLAJA,DELULU,MAD,KUNINGAS
PIHLAJA,MÄ OON SE TYTTÖ,MAD,KUNINGAS
PIHLAJA,VELI NOJAA SISKOON,MAD,KUNINGAS
PILVI HÄMÄLÄINEN,MON CHÉRI,MAD,POY
PINK,STUPID GIRLS,MAD,EXST 3
PINK,STUPID GIRLS,MAD,PK03
PINK,WHO KNEW,MAD,EXST 3
PINK FLOYD,BRAIN DAMAGE ECLIPSE (MEDLEY),MAD,HRD 1
PINK FLOYD,COMFORTABLY NUMB,MAD,HRD 1
PINK FLOYD,HAVE A CIGAR,MAD,HRD 1
PINK FLOYD,HEY YOU,MAD,HRD 1
PINK FLOYD,LEARNING TO FLY,MAD,HRD 1
PINK FLOYD,MONEY - ,MAD,HRD 1
PINK FLOYD,SEE EMILY PLAY,MEL,1007200
PINK FLOYD,THE FLETCHER MEMORIAL HOME,MEL,1006670
PIRJO KÄMPPI,YKSIN KULJEN SATEESEEN,MEL,1002714
PIRJO LEHTI,MUA ÄLÄ JÄTÄ YÖHÖN,MAD,COV11
PIRKKA-PEKKA PETELIUS,BUDAPESTIN YÖSSÄ,MEL,1003248
PIRKKA-PEKKA PETELIUS,KAUNIITA KESÄPÄIVIÄ,MEL,1003266
PIRKKA-PEKKA PETELIUS,MUISTAN SUA ELAINE,MAD,FIN 16A 9
PIRKKA-PEKKA PETELIUS,MUISTAN SUA ELAINE,MEL,1000297
PIRKKA-PEKKA PETELIUS,PIMPPARAUTA,MAD,PWR30
PIRKKA-PEKKA PETELIUS,TRA LA LA,MEL,1003233
PIRKKO JAAKKOLA,KELTARUUSU,MAD,FIN 14B 7
PIRKKO JAAKOLA,PARIISIN TAIVAAN ALLA,MEL,1002408
PIRKKO MANNOLA,DIANA,MAD,FIN 07A 8
PIRKKO MANNOLA,DIANA,MAD,FIN 47B15
PIRKKO MANNOLA,DIANA,MEL,1000800
PIRKKO MANNOLA,KUINKA RAKKAUS ALKOI,MAD,FIN 04A 6
PIRKKO MANNOLA,KUINKA RAKKAUS ALKOI,MAD,FIN 41B12
PIRKKO MANNOLA,KUINKA RAKKAUS ALKOI,MEL,1000188
PIRKKO MANNOLA,KUMIPALLO,MEL,1002310
PIRKKO MANNOLA,MAAILMAN PARAS LEVY,MAD,FIN 16B 2
PIRKKO MANNOLA,MAAILMAN PARAS LEVY,MEL,1000783
PISTEPISTE,ELÄN SUT UUDESTAAN,MAD,LK18
PISTEPISTE,ELÄN SUT UUDESTAAN,MAD,MPR
PISTEPISTE,ELÄN SUT UUDESTAAN,MEL,1314112
PISTEPISTE,ELÄN SUT UUDESTAAN,MEL,1314187
PISTEPISTE,HETKEN MAAILMA ON TÄSSÄ,MAD,LK
PISTEPISTE,HETKEN MAAILMA ON TÄSSÄ,MEL,1314058
PISTEPISTE,VILJAA,MAD,LK23
PJ PROBY,MARIA,MAD,EXST 2
PLATTERS,ONLY YOU,MAD,PK15
PLATTERS,SMOKE GETS IN YOUR EYES,MAD,EXST 1
PMJJ ,VIEKÄÄ MINUT BAARIIN TAAS,MAD,3700
PMMP,AATSIPOPPAA,MAD,COV17
PMMP,HELIUMPALLO,MAD,LK
PMMP,HELIUMPALLO,MAD,MEL57
PMMP,HELIUMPALLO,MEL,1312250
PMMP,HELIUMPALLO,MEL,1312340
PMMP,HENKILÖKOHTAISESTI,MAD,LK
PMMP,HENKILÖKOHTAISESTI,MEL,1001722
PMMP,JEESUS EI TULE OLETKO VALMIS,MEL,1295359
PMMP,JEESUS EI TULE, OLETKO VALMIS?,MAD,LK
PMMP,JOKU RAJA,MEL,1001803
PMMP,JOUTSENET,MAD,POY
PMMP,JOUTSENET,MEL,1001807
PMMP,KOKO SHOW,MAD,LK
PMMP,KOKO SHOW,MEL,1295338
PMMP,KORKEASAARI II,MAD,LK23
PMMP,KOVEMMAT KÄDET,MAD,KUNINGAS
PMMP,LAUTTURI,MEL,1001816
PMMP,LAUTTURI,MEL,1003813
PMMP,MATKALAULU,MAD,LK
PMMP,MATKALAULU,MEL,1001649
PMMP,OO SIELLÄ JOSSAIN MUN,MAD,LK
PMMP,OO SIELLÄ JOSSAIN MUN,MEL,1001624
PMMP,PAHVINAAMARI,MEL,1295372
PMMP,PARITERAPIAA,MEL,1001799
PMMP,PIKKUVELI,MAD,LK
PMMP,PIKKUVELI,MEL,1001639
PMMP,PÄIVÄKOTI,MAD,LK
PMMP,PÄIVÄKOTI,MAD,PW
PMMP,PÄIVÄKOTI,MEL,1003229
PMMP,PÄIVÄKOTI,MEL,1295351
PMMP,RAKKAALLENI,MAD,LK18
PMMP,RAKKAALLENI,MEL,1312176
PMMP,RAKKAALLENI,MEL,1314168
PMMP,RUSKETUSRAIDAT,MAD,LK
PMMP,RUSKETUSRAIDAT,MAD,PWR13
PMMP,RUSKETUSRAIDAT,MEL,1001484
PMMP,RUSKETUSRAIDAT,MEL,1002957
PMMP,TYTÖT,MAD,LK
PMMP,TYTÖT,MEL,1295330
PMMP,TYTÖT,MEL,1314035
PMMP,TÄSSÄ ELÄMÄ ON,MAD,LK
PMMP,TÄSSÄ ELÄMÄ ON,MEL,1001729
PMMP,TÄTI MONIKA,MEL,1001798
PMMP,VALLOITTAMATON,MEL,1314437
PMMP,VIIMEINEN VALITUSVIRSI,MEL,1001813
POD,SCHOOL OF HARD KNOCKS,MEL,1007358
POETS OF THE FALL,CARNIVAL OF RUST,MEL,1314435
POETS OF THE FALL,CRADLED IN LOVE,MEL,1312186
POETS OF THE FALL,ILLUSION AND DREAMS,MAD,POY
POINTER SISTERS,I'M SO EXCITED,MAD,EXST 1
POINTER SISTERS,SLOW HAND,MAD,PK21
POISON,EVERY ROSE HAS ITS THORN,MAD,EXST 1
POISON,EVERY ROSE HAS ITS THORN,MAD,EXST 3
POISON,EVERY ROSE HAS ITS THORN,MAD,HRD 1
POISON,EVERY ROSE HAS ITS THORN,MAD,MPR
POISON,EVERY ROSE HAS ITS THORN,MEL,1001053
POISON,FALLEN ANGEL,MAD,HRD 1
POISON,FALLEN ANGEL,MEL,1006758
POISON,I WANT ACTION,MAD,HRD 1
POISON,I WON'T FORGET YOU,MAD,HRD 1
POISON,LOOK WHAT THE CAT DRAGGED,MAD,HRD 1
POISON,SOMETHING TO BELIEVE IN,MAD,HRD 1
POISON,TALK DIRTY TO ME,MAD,HRD 1
POISON,UNSKINNY BOP,MAD,HRD 1
POISON,YOUR MAMMA DON'T DANCE,MAD,HRD 1
POJU,ESSON BAARIIN,MAD,SK4
POJU,ESSON BAARIIN,MEL,3426052
POJU,KALSARIKÄNNIT,MAD,MEL69
POJU,KALSARIKÄNNIT,MEL,3426040
POJU,KATSEET KENTTÄÄN,MEL,1293804
POJU,OIKEESTI,MAD,FIAT
POJU,POIKA,MEL,1293793
POJU,POIKA (SAUNOO),MAD,LK
POJU,POIKA (SAUNOO),MEL,1293741
POJU & CHORALE,KIPPAAMAAN,MAD,POY
POLICE,EVERY BREATH YOU TAKE,MAD,EXST 1
POLICE,MESSAGE IN A BOTTLE,MAD,EXST 3
POLICE,ROXANNE,MAD,PIO-007
POPEDA,BEIBI ON YLPEE,MAD,SK4
POPEDA,BEIBI ON YLPEE,MEL,3426050
POPEDA,BEIBIN KANSSA IRLANTIIN,MEL,1002654
POPEDA,DA DA,MAD,POY
POPEDA,ELÄINTEN VALLANKUMOUS,MAD,POY
POPEDA,ELÄN ITSELLENI,MEL,1003787
POPEDA,EROTOMANIA,MAD,KK5
POPEDA,EROTOMANIA,MEL,1007495
POPEDA,HULAPALOO,MAD,3700
POPEDA,HUUMMETTA,MEL,1003069
POPEDA,HÄÄKELLOT SOI,MEL,1293808
POPEDA,JOHN HOLMES,MAD,PWR25
POPEDA,KAASUA KOMISARIO PEPPONE,MAD,PWR25
POPEDA,KAASUA KOMISSAARIO PEPPONE,MEL,1003392
POPEDA,KAKSKYTÄ CENTTIÄ,MAD,PWR13
POPEDA,KAKSKYTÄ SENTTIÄ,MEL,1003055
POPEDA,KELLOT LYÖ,MAD,KK5
POPEDA,KELLOT LYÖ,MAD,PWR25
POPEDA,KERSANTTI KAROLIINA,MAD,PWR25
POPEDA,KERSANTTI KAROLIINA,MEL,1001531
POPEDA,KERSANTTI KAROLIINA,MEL,1003332
POPEDA,KOVAN POJAN BLUES,MEL,1003068
POPEDA,KULMABAARIN KANTAKUNDI,MAD,3700
POPEDA,KUULAT SEKAISIN,MAD,POY
POPEDA,KUUMA KESÄ,MAD,PWR03
POPEDA,KUUMA KESÄ,MEL,1003045
POPEDA,LIHAA JA PERUNAA,MAD,FIAT
POPEDA,LIIAN KILTTI MIES,MAD,3700
POPEDA,LOLA,MEL,1002799
POPEDA,MATKALLA ALABAMAAN,MAD,PWR04
POPEDA,MATKALLA ALABAMAAN,MEL,1001530
POPEDA,MATKALLA ALABAMAAN,MEL,1003377
POPEDA,MUSTAA,MEL,1002650
POPEDA,MÄÄ JA TAPPARAN MIES,MAD,PWR25
POPEDA,MÄÄ JA TAPPARAN MIES,MEL,1003031
POPEDA,MÖRRI-MÖYKKY,MAD,PWR04
POPEDA,ONHAN PÄIVÄ VIELÄ HUOMENNAKIN,MAD,POY
POPEDA,ONHAN PÄIVÄ VIELÄ HUOMENNAKIN,MEL,1003790
POPEDA,PAKKO SAADA BMW,MEL,1003793
POPEDA,PALLE AND THE BOYS,MAD,PWR25
POPEDA,POHJANTÄHDEN ALLA,MAD,KK5
POPEDA,PUNAISTA JA MAKEAA,MAD,PWR25
POPEDA,PUNAISTA JA MAKEAA,MEL,1003034
POPEDA,RASWAA KONEESEEN,MAD,POY
POPEDA,REINO,MAD,PWR25
POPEDA,REPE JA LISSU,MAD,KK5
POPEDA,REPE JA LISSU,MAD,PWR25
POPEDA,REPE JA LISSU,MEL,1003820
POPEDA,RIO DE JANEIRO,MEL,1003753
POPEDA,SEN KUNNIAKSI,MAD,3700
POPEDA,SIANKORVAA JA RAANAVETTÄ,MAD,KK5
POPEDA,SUKSET,MAD,PWR25
POPEDA,SUKSET,MEL,1001528
POPEDA,SUURET SETELIT,MAD,POY
POPEDA,SYDÄN SYRJÄLLÄÄN,MEL,1002793
POPEDA,TAHDOTKO MUT  TOSIAAN,MEL,1003644
POPEDA,TAHDOTKO MUT TOSIAAN,MAD,PWR25
POPEDA,TUHKAA,MEL,1002790
POPEDA,UKKOMETSO,MAD,PWR25
POPEDA,UKKOMETSO,MEL,1002801
POPEDA,VANKILALAULU,MAD,3700
POPEDA,YHÄ VIRTAA DON,MAD,3700
POPEDA,YÖ,MAD,PWR25
PORTION BOYS,ELÄMÄN ABC,MAD,POY
PORTION BOYS,KARJALA TAKAS,MAD,COV08
PORTION BOYS,KUKA PELKÄÄ LEIJONAA,MAD,FIAT
PORTION BOYS,KYLÄBAARI,MAD,COV15
PORTION BOYS,MIELENI PAHOTIN,MAD,3700
PORTION BOYS,NÄIHIN HOMMIIN EI SYNNYTÄ,MAD,FIAT
PORTION BOYS,PUMPPAA,MAD,FIAT
PORTION BOYS,SÄ ET OLE YKSIN,MAD,POY
PORTION BOYS,VAPPUPALLO,MAD,FIAT
PORTION BOYS & KAKE RANDELIN,JUHANNUSYÖ,MAD,POY
PORTION BOYS FEAT. MATTI JA TEPPO,VAUHTI KIIHTYY,MAD,COV17
PRETENDERS,BACK ON THE CHAIN GANG,MAD,EXST 3
PRETENDERS,MESSAGE OF LOVE,MAD,HRD 1
PRINCE,PURPLE RAIN,MAD,EXST 1
PRINCE,THE MOST BEAUTIFUL GIRL IN THE WORLD,MAD,EXST 1
PROBLEMS,EI TÄÄ LAMA PÄÄHÄN KÄY,MAD,POY
PROBLEMS,KATUPOIKIEN LAULU,MAD,PW
PROBLEMS,KATUPOIKIEN LAULU,MAD,SK
PROBLEMS,KATUPOIKIEN LAULU,MEL,3403268
PROBLEMS,KESKIVIIKKO,MAD,POY
PROCOL HARUM,A WHITER SHADE OF PALE,MAD,EXST 2
PROTONI,TYTTÖRUKKA,MAD,FIAT
PUBLIC ENEMY FT. ANTHRAX,BRING THA NOIZE,MAD,HRD 1
PULKKINEN,RUUSU,MAD,FIAT
PULP,COMMON PEOPLE,MAD,EXST 2
PULP,COMMON PEOPLE,MEL,1007208
PUOLIKUU,HÄMÄRÄÄN HUONEESEEN,MAD,PW
PUOLIKUU,MAKEAA MYRKKYÄ,MEL,1002332
PUOLIKUU,NYT LOPPUU TODELLISUUS,MAD,PW
PUOLIKUU,NYT LOPPUU TODELLISUUS,MEL,1004093
PUOLIKUU,OTA MINUT NYT,MEL,1002274
PUOLIKUU,VIIMEISET VIISI KILOMETRIÄ,MAD,PW
PUOLIKUU,ÄLÄ OLE HELLÄ,MAD,PWD-09
PUSSYCAT DOLLS,BEEP,MAD,PK03
PUSSYCAT DOLLS,I HATE THIS PART,MEL,1006666
PUSSYCAT DOLLS AND BIG SNOOP DOGG,BUTTONS,MAD,EXST 3
PUSSYCAT DOLLS FEAT WILLIAM,BEEP,MAD,EXST 3
PVVMSK, 116 AUK,TÄHÄN ON HYVÄ LOPETTAA,MAD,KT
PÄIVI KAUTTO-NIEMI,SUORAAN SUONEEN,MAD,PWR17
PÄIVI KAUTTO-NIEMI,SUORAAN SUONEEN,MEL,1003375
PÄIVI LEPISTÖ,EN KAIPAA SINUA,MEL,1001558
PÄIVI LEPISTÖ,EN KAIPAA SUA,MAD,PWR13
PÄIVI LEPISTÖ,EN KAIPAA SUA,MEL,1002667
PÄIVI PAUNU,JOKAINEN PÄIVÄ ON LIIKAA,MAD,FIN 04B 1
PÄIVI PAUNU,JOKAINEN PÄIVÄ ON LIIKAA,MEL,1000763
PÄIVI PAUNU,MARIA LAPSI AURINGON,MEL,1004346
PÄIVI PAUNU,MOZART 40,MEL,1003267
PÄIVI PAUNU,OI NIITÄ AIKOJA,MAD,FIN 01B 7
PÄIVI PAUNU,OI NIITÄ AIKOJA,MAD,FIN 45B11
PÄIVI PAUNU,OI NIITÄ AIKOJA,MAD,PW
PÄIVI PAUNU,OI NIITÄ AIKOJA,MEL,1000851
PÄIVI PAUNU,OI NIITÄ AIKOJA,MEL,1004350
PÄIVI PAUNU,PRAHAN KEVÄT,MAD,COV22
QUEEN,A KIND OF MAGIC,MAD,QUEEN
QUEEN,ANOTHER ONE BITES THE DUST,MAD,QUEEN
QUEEN,BOHEMIAN RAPSODY,MAD,QUEEN
QUEEN,I WANT TO BREAK FREE,MAD,QUEEN
QUEEN,KILLER QUEEN,MAD,QUEEN
QUEEN,THEESE ARE  THE BEST OF OUR LIVES,MAD,QUEEN
QUEEN,THESE ARE THE BEST OF OUR LIVES,MAD,QUEEN
QUEEN,WE ARE THE CHAMPIONS,MAD,QUEEN
QUEEN,WE ARE THE CHAMPIONS,MEL,1001039
QUEEN,WE WILL ROCK YOU,MAD,QUEEN
QUEEN,WE WILL ROCK YOU,MEL,1001041
QUEEN ,ANOTHER ONE BITES THE DUST,MAD,HRD 1
QUEEN ,BOHEMIAN RHAPSODY,MAD,EXST 1
QUEEN ,BOHEMIAN RHAPSODY,MAD,HRD 1
QUEEN ,BOHEMIAN RHAPSODY,MAD,PK04
QUEEN ,CRAZY LITTLE THING CALLED LOVE,MAD,HRD 1
QUEEN ,CRAZY LITTLE THING CALLED LOVE,MAD,PIO-007
QUEEN ,I'M GOING SLIGHTLY MAD,MAD,EXST 2
QUEEN ,I'M GOING SLIGHTLY MAD,MAD,HRD 1
QUEEN ,THE SHOW MUST GO ON,MAD,EXT1
QUEEN ,WE ARE THE CHAMPIONS,MAD,HRD 1
QUEEN ,WE ARE THE CHAMPIONS,MAD,MPR
QUEEN ,WE ARE THE CHAMPIONS,MAD,PK17
QUEEN ,WE WILL ROCK YOU,MAD,EXST 1
QUEEN ,WE WILL ROCK YOU,MAD,EXST 3
QUEEN ,WE WILL ROCK YOU,MAD,HRD 1
QUEEN ,WE WILL ROCK YOU,MAD,MPR
QUEEN ,WE WILL ROCK YOU,MAD,PK11
QUEENSRYCHE,ANOTHER RAINY NIGHT,MAD,HRD 1
QUEENSRYCHE,DELLA BROWN,MAD,HRD 1
QUEENSRYCHE,EMPIRE,MAD,HRD 1
QUEENSRYCHE,EYES OF A STRANGER,MAD,HRD 1
QUEENSRYCHE,I DON'T BELIEVE IN LOVE,MAD,HRD 1
QUEENSRYCHE,JET CITY WOMAN,MAD,HRD 1
QUEENSRYCHE,QUEEN OF THE REICH,MAD,HRD 1
QUEENSRYCHE,SILENT LUCIDITY,MAD,HRD 1
QUEENSRYCHE,TAKE HOLD OF THE FLAME,MAD,HRD 1
QUIET RIOT,COME ON FEEL THE NOISE,MAD,HRD 1
QUIET RIOT,MAMA WEER ALL CRAZEE NOW,MAD,HRD 1
QUIET RIOT,METAL HEALTH (BANG YOUR HEAD),MAD,HRD 1
QUIET RIOT,SLICK BLACK CADILLAC,MAD,HRD 1
R KELLY,I BELIEVE I CAN FLY,MAD,EXST 1
R KELLY,I BELIEVE I CAN FLY,MEL,1006789
R.E.M ,EVERYBODY HURTS,MAD,EXST 1
R.E.M ,EVERYBODY HURTS,MAD,HRD 1
R.E.M ,LOSING MY RELIGION,MAD,EXST 1
RAAKA AINE,MIEHEN TYÖ,MEL,1007474
RAAKA-AINE,MIEHEN TYÖ,MAD,POY
RAAPPANA,KAUAS POIS,MAD,LK
RAAPPANA,KAUAS POIS,MAD,MPR
RAAPPANA,KAUAS POIS,MEL,1295362
RAAPPANA,KAUAS POIS,MEL,1314855
RADIO MILLENNIUM,EI ENÄÄ PELITÄ,MAD,FIAT
RAGE AGAINST THE MACHINE,GUERRILLA RADIO,MAD,HRD 1
RAGE AGAINST THE MACHINE,HOW I COULD JUST KILL A MAN,MAD,HRD 1
RAGE AGAINST THE MACHINE,KILLING IN THE NAME,MAD,HRD 1
RAGE AGAINST THE MACHINE,RENEGADES OF FUNK,MAD,HRD 1
RAGE AGAINST THE MACHINE,TESTIFY,MAD,HRD 1
RAGGARS,UNIHIEKKAA,MAD,PWD-09
RAGNI MALMSTEN,NELJÄ KISSANPOIKAA,MEL,1001085
RAGNI MALMSTEN,RIEPUMATTO,MEL,1002239
RAGNI MALMSTEN,TANGO RUOHIKOLLA,MEL,1002937
RAGNI MALMSTEN,UNOHTUMATON ELMERI,MEL,1002414
RAGNI MALMSTEN JA YRJÖ TÄHTELÄ,KISSANKULMAN KAUHU EEMELI,MEL,1001105
RAIMO LAAMANEN,HAAVE-ENKELI,MAD,FIAT
RAIMO LAAMANEN,MIETIN SUA HAAVEISSAIN,MAD,FIAT
RAIMO LAAMANEN ,TUSKANI MÄÄRÄ,MAD,FIAT
RAIMO PIIPPONEN,HÄKKILINTU,MAD,PW
RAIMO PIIPPONEN,KARJALAN MARJAANA,MAD,PWR31
RAIMO PIIPPONEN,KOHTALON HETKI,MAD,COV18
RAIMO PIIPPONEN,KOHTALON HETKI,MAD,FIAT
RAIMO PIIPPONEN,SILMÄT KUIN TÄHDET,MAD,POY
RAIMO SIRKIÄ,AURINKONI,MAD,FIN 26B 1
RAIMO SIRKIÄ,AURINKONI,MEL,1000414
RAIN PARIS FT RIHANNA,S&M,MAD,POY
RAINBOW,MAN ON THE SILVER MOUNTAIN,MAD,HRD 1
RAINBOW,SINCE YOUVE BEEN GONE,MEL,1001037
RAINBOW,SINCE YOUVE BEEN GONE,MEL,1007235
RAINBOW,SINCE YOU'VE BEEN GONE,MAD,HRD 1
RAINBOW,SINCE YOU'VE BEEN GONE,MAD,MPR
RAINBOW,STONE COLD,MAD,HRD 1
RAINBOW,STREET OF DREAMS,MAD,HRD 1
RAINE FRIIMAN,VIRTA TUO VIRTA VIE,MEL,1002564
RAINER BOLLSTRÖM,NYT SEN TEEN,MAD,POY
RAINER BOLLSTRÖM,SYTTYY JA RÄJÄHTÄÄ,MAD,POY
RAINER FRIMAN,EHKÄ JÄLLEEN,MAD,PWR12
RAINER FRIMAN,ILLAN KAUNEIN TYTTÖ,MEL,1002702
RAINER FRIMAN,LINNUT,MAD,FIN 33A 2
RAINER FRIMAN,LINNUT,MAD,POW3
RAINER FRIMAN,LINNUT,MEL,1000365
RAINER FRIMAN,OI KUU OI KUU,MAD,KK2
RAINER FRIMAN,SE ON SALAISUUS,MAD,FIN 34A 1
RAINER FRIMAN,SE ON SALAISUUS,MEL,1000320
RAINER FRIMAN,SINÄ ILTANA TÄHDET,MAD,FIN 34A 9
RAINER FRIMAN,SINÄ ILTANA TÄHDET,MEL,1000801
RAINER FRIMAN,UNHOITA MENNEET,MAD,COV08
RAINER FRIMAN,VALKEAT VAUNUT,MAD,COV07
RAINER FRIMAN,VALKEAT VAUNUT,MEL,1004071
RAINER FRIMAN,VIRTA VIE, VIRTA TUO,MAD,FIN 06A 7
RAINER FRIMAN,VIRTA VIE, VIRTA TUO,MAD,FIN 47A13
RAINER FRIMAN,VIRTA VIE, VIRTA TUO,MAD,PWR03
RAINER FRIMAN,VIRTA VIE, VIRTA TUO,MEL,1000714
RAINIO BROS,HILJAISISSA HUONEISSA,MEL,1002680
RAM JAM,BLACK BETTY,MAD,HRD 1
RAMMSTEIN,DU HAST,MAD,HRD 1
RAMMSTEIN,DU HAST (ENGLISH VERSION),MAD,HRD 1
RAMONES,BLITZKRIEG BOP,MAD,HRD 1
RAMONES,I WANNA BE SEDATED,MAD,HRD 1
RAMONES,KKK TOOK MY BABY AWAY,MAD,HRD 1
RAMONES,PET SEMATARY,MAD,HRD 1
RAMONES,ROCK 'N' ROLL HIGH SCHOOL,MAD,HRD 1
RAMONES,SHEENA IS A PUNK ROCKER,MAD,HRD 1
RAMSES IL,VILLIELÄIN,MAD,COV19
RAMSES IL,VILLIELÄIN,MAD,POY
RANDY CRAWFORD & THE CRUSADERS,STREET LIFE,MAD,EXST 2
RANDY TRAVIS,FOREVER & EVER, AMEN,MAD,PIO-018
RAPTORI,DEBI GIBSON,MEL,1002485
RAPTORI,OI BEIBI,MAD,PWR13
RAPTORI,OI BEIBI,MEL,1007475
RAPTORI,TOSI TARTTUVA TÄYTEBIISI,MEL,1007476
RASKASTA ISKELMÄÄ,MÄ ELÄN VIELÄKIN,MAD,POY
RASKASTA ISKELMÄÄ - POY,KESÄKATU,MAD,POY
RASKASTA ISKELMÄÄ (ANTTI RAILIO),VASTEN AURINGON SILTAA,MAD,POY
RASMUS,IN THE SHADOWS,MAD,EXST 2
RASMUS,IN THE SHADOWS,MAD,HRD 1
RASMUS,JEZEBEL,MAD,POY
RATSIA,LONTOON SKIDIT,MEL,1003846
RATT,BACK FOR MORE,MAD,HRD 1
RATT,LACK OF COMMUNICATION,MAD,HRD 1
RATT,LAY IT DOWN,MAD,HRD 1
RATT,ROUND AND ROUND,MAD,HRD 1
RATT,WAY COOL JR,MAD,HRD 1
RAULI BADDING SOMERJOKI,BENSAA SUONISSA,MEL,1000847
RAULI BADDING SOMERJOKI,BENSAA SUONISSA,MEL,1003418
RAULI BADDING SOMERJOKI,FIILATEN JA HÖYLÄTEN,MEL,1000729
RAULI BADDING SOMERJOKI,FIILATEN JA HÖYLÄTEN,MEL,1003130
RAULI BADDING SOMERJOKI,ITÄMAISTA RAKKAUTTA,MEL,1293692
RAULI BADDING SOMERJOKI,JA ROKKI SOI,MEL,1000698
RAULI BADDING SOMERJOKI,JA ROKKI SOI,MEL,1003319
RAULI BADDING SOMERJOKI,JYKEVÄÄ ON RAKKAUS,MEL,1312197
RAULI BADDING SOMERJOKI,KAIKKI HYVIN, MAMA,MEL,1312199
RAULI BADDING SOMERJOKI,LAIVAT,MEL,1000449
RAULI BADDING SOMERJOKI,LAIVAT,MEL,1001499
RAULI BADDING SOMERJOKI,LAIVAT,MEL,1002394
RAULI BADDING SOMERJOKI,LUUT KASAAN BEETHOVEN,MEL,1312210
RAULI BADDING SOMERJOKI,MUN SORMUKSEIN,MEL,1312214
RAULI BADDING SOMERJOKI,MÄ JÄIN KII,MEL,1002276
RAULI BADDING SOMERJOKI,NUORI RAKKAUS,MEL,1000525
RAULI BADDING SOMERJOKI,PARATIISI,MEL,1000378
RAULI BADDING SOMERJOKI,PARATIISI,MEL,1001518
RAULI BADDING SOMERJOKI,PARATIISI,MEL,1002585
RAULI BADDING SOMERJOKI,PILVET KARKAA, NIIN MINÄKIN,MEL,1000489
RAULI BADDING SOMERJOKI,SAANHAN VIIMEISEN TANSSIN,MEL,1003410
